# ell deltaell
4.648500000000000000e+03 1.000000000000000000e+00
4.649500000000000000e+03 1.000000000000000000e+00
4.650500000000000000e+03 1.000000000000000000e+00
4.651500000000000000e+03 1.000000000000000000e+00
4.652500000000000000e+03 1.000000000000000000e+00
4.653500000000000000e+03 1.000000000000000000e+00
4.654500000000000000e+03 1.000000000000000000e+00
4.655500000000000000e+03 1.000000000000000000e+00
4.656500000000000000e+03 1.000000000000000000e+00
4.657500000000000000e+03 1.000000000000000000e+00
4.658500000000000000e+03 1.000000000000000000e+00
4.659500000000000000e+03 1.000000000000000000e+00
4.660500000000000000e+03 1.000000000000000000e+00
4.661500000000000000e+03 1.000000000000000000e+00
4.662500000000000000e+03 1.000000000000000000e+00
4.663500000000000000e+03 1.000000000000000000e+00
4.664500000000000000e+03 1.000000000000000000e+00
4.665500000000000000e+03 1.000000000000000000e+00
4.666500000000000000e+03 1.000000000000000000e+00
4.667500000000000000e+03 1.000000000000000000e+00
4.668500000000000000e+03 1.000000000000000000e+00
4.669500000000000000e+03 1.000000000000000000e+00
4.670500000000000000e+03 1.000000000000000000e+00
4.671500000000000000e+03 1.000000000000000000e+00
4.672500000000000000e+03 1.000000000000000000e+00
4.673500000000000000e+03 1.000000000000000000e+00
4.674500000000000000e+03 1.000000000000000000e+00
4.675500000000000000e+03 1.000000000000000000e+00
4.676500000000000000e+03 1.000000000000000000e+00
4.677500000000000000e+03 1.000000000000000000e+00
4.678500000000000000e+03 1.000000000000000000e+00
4.679500000000000000e+03 1.000000000000000000e+00
4.680500000000000000e+03 1.000000000000000000e+00
4.681500000000000000e+03 1.000000000000000000e+00
4.682500000000000000e+03 1.000000000000000000e+00
4.683500000000000000e+03 1.000000000000000000e+00
4.684500000000000000e+03 1.000000000000000000e+00
4.685500000000000000e+03 1.000000000000000000e+00
4.686500000000000000e+03 1.000000000000000000e+00
4.687500000000000000e+03 1.000000000000000000e+00
4.688500000000000000e+03 1.000000000000000000e+00
4.689500000000000000e+03 1.000000000000000000e+00
4.690500000000000000e+03 1.000000000000000000e+00
4.691500000000000000e+03 1.000000000000000000e+00
4.692500000000000000e+03 1.000000000000000000e+00
4.693500000000000000e+03 1.000000000000000000e+00
4.694500000000000000e+03 1.000000000000000000e+00
4.695500000000000000e+03 1.000000000000000000e+00
4.696500000000000000e+03 1.000000000000000000e+00
4.697500000000000000e+03 1.000000000000000000e+00
4.698500000000000000e+03 1.000000000000000000e+00
4.699500000000000000e+03 1.000000000000000000e+00
4.700500000000000000e+03 1.000000000000000000e+00
4.701500000000000000e+03 1.000000000000000000e+00
4.702500000000000000e+03 1.000000000000000000e+00
4.703500000000000000e+03 1.000000000000000000e+00
4.704500000000000000e+03 1.000000000000000000e+00
4.705500000000000000e+03 1.000000000000000000e+00
4.706500000000000000e+03 1.000000000000000000e+00
4.707500000000000000e+03 1.000000000000000000e+00
4.708500000000000000e+03 1.000000000000000000e+00
4.709500000000000000e+03 1.000000000000000000e+00
4.710500000000000000e+03 1.000000000000000000e+00
4.711500000000000000e+03 1.000000000000000000e+00
4.712500000000000000e+03 1.000000000000000000e+00
4.713500000000000000e+03 1.000000000000000000e+00
4.714500000000000000e+03 1.000000000000000000e+00
4.715500000000000000e+03 1.000000000000000000e+00
4.716500000000000000e+03 1.000000000000000000e+00
4.717500000000000000e+03 1.000000000000000000e+00
4.718500000000000000e+03 1.000000000000000000e+00
4.719500000000000000e+03 1.000000000000000000e+00
4.720500000000000000e+03 1.000000000000000000e+00
4.721500000000000000e+03 1.000000000000000000e+00
4.722500000000000000e+03 1.000000000000000000e+00
4.723500000000000000e+03 1.000000000000000000e+00
4.724500000000000000e+03 1.000000000000000000e+00
4.725500000000000000e+03 1.000000000000000000e+00
4.726500000000000000e+03 1.000000000000000000e+00
4.727500000000000000e+03 1.000000000000000000e+00
4.728500000000000000e+03 1.000000000000000000e+00
4.729500000000000000e+03 1.000000000000000000e+00
4.730500000000000000e+03 1.000000000000000000e+00
4.731500000000000000e+03 1.000000000000000000e+00
4.732500000000000000e+03 1.000000000000000000e+00
4.733500000000000000e+03 1.000000000000000000e+00
4.734500000000000000e+03 1.000000000000000000e+00
4.735500000000000000e+03 1.000000000000000000e+00
4.736500000000000000e+03 1.000000000000000000e+00
4.737500000000000000e+03 1.000000000000000000e+00
4.738500000000000000e+03 1.000000000000000000e+00
4.739500000000000000e+03 1.000000000000000000e+00
4.740500000000000000e+03 1.000000000000000000e+00
4.741500000000000000e+03 1.000000000000000000e+00
4.742500000000000000e+03 1.000000000000000000e+00
4.743500000000000000e+03 1.000000000000000000e+00
4.744500000000000000e+03 1.000000000000000000e+00
4.745500000000000000e+03 1.000000000000000000e+00
4.746500000000000000e+03 1.000000000000000000e+00
4.747500000000000000e+03 1.000000000000000000e+00
4.748500000000000000e+03 1.000000000000000000e+00
4.749500000000000000e+03 1.000000000000000000e+00
4.750500000000000000e+03 1.000000000000000000e+00
4.751500000000000000e+03 1.000000000000000000e+00
4.752500000000000000e+03 1.000000000000000000e+00
4.753500000000000000e+03 1.000000000000000000e+00
4.754500000000000000e+03 1.000000000000000000e+00
4.755500000000000000e+03 1.000000000000000000e+00
4.756500000000000000e+03 1.000000000000000000e+00
4.757500000000000000e+03 1.000000000000000000e+00
4.758500000000000000e+03 1.000000000000000000e+00
4.759500000000000000e+03 1.000000000000000000e+00
4.760500000000000000e+03 1.000000000000000000e+00
4.761500000000000000e+03 1.000000000000000000e+00
4.762500000000000000e+03 1.000000000000000000e+00
4.763500000000000000e+03 1.000000000000000000e+00
4.764500000000000000e+03 1.000000000000000000e+00
4.765500000000000000e+03 1.000000000000000000e+00
4.766500000000000000e+03 1.000000000000000000e+00
4.767500000000000000e+03 1.000000000000000000e+00
4.768500000000000000e+03 1.000000000000000000e+00
4.769500000000000000e+03 1.000000000000000000e+00
4.770500000000000000e+03 1.000000000000000000e+00
4.771500000000000000e+03 1.000000000000000000e+00
4.772500000000000000e+03 1.000000000000000000e+00
4.773500000000000000e+03 1.000000000000000000e+00
4.774500000000000000e+03 1.000000000000000000e+00
4.775500000000000000e+03 1.000000000000000000e+00
4.776500000000000000e+03 1.000000000000000000e+00
4.777500000000000000e+03 1.000000000000000000e+00
4.778500000000000000e+03 1.000000000000000000e+00
4.779500000000000000e+03 1.000000000000000000e+00
4.780500000000000000e+03 1.000000000000000000e+00
4.781500000000000000e+03 1.000000000000000000e+00
4.782500000000000000e+03 1.000000000000000000e+00
4.783500000000000000e+03 1.000000000000000000e+00
4.784500000000000000e+03 1.000000000000000000e+00
4.785500000000000000e+03 1.000000000000000000e+00
4.786500000000000000e+03 1.000000000000000000e+00
4.787500000000000000e+03 1.000000000000000000e+00
4.788500000000000000e+03 1.000000000000000000e+00
4.789500000000000000e+03 1.000000000000000000e+00
4.790500000000000000e+03 1.000000000000000000e+00
4.791500000000000000e+03 1.000000000000000000e+00
4.792500000000000000e+03 1.000000000000000000e+00
4.793500000000000000e+03 1.000000000000000000e+00
4.794500000000000000e+03 1.000000000000000000e+00
4.795500000000000000e+03 1.000000000000000000e+00
4.796500000000000000e+03 1.000000000000000000e+00
4.797500000000000000e+03 1.000000000000000000e+00
4.798500000000000000e+03 1.000000000000000000e+00
4.799500000000000000e+03 1.000000000000000000e+00
4.800500000000000000e+03 1.000000000000000000e+00
4.801500000000000000e+03 1.000000000000000000e+00
4.802500000000000000e+03 1.000000000000000000e+00
4.803500000000000000e+03 1.000000000000000000e+00
4.804500000000000000e+03 1.000000000000000000e+00
4.805500000000000000e+03 1.000000000000000000e+00
4.806500000000000000e+03 1.000000000000000000e+00
4.807500000000000000e+03 1.000000000000000000e+00
4.808500000000000000e+03 1.000000000000000000e+00
4.809500000000000000e+03 1.000000000000000000e+00
4.810500000000000000e+03 1.000000000000000000e+00
4.811500000000000000e+03 1.000000000000000000e+00
4.812500000000000000e+03 1.000000000000000000e+00
4.813500000000000000e+03 1.000000000000000000e+00
4.814500000000000000e+03 1.000000000000000000e+00
4.815500000000000000e+03 1.000000000000000000e+00
4.816500000000000000e+03 1.000000000000000000e+00
4.817500000000000000e+03 1.000000000000000000e+00
4.818500000000000000e+03 1.000000000000000000e+00
4.819500000000000000e+03 1.000000000000000000e+00
4.820500000000000000e+03 1.000000000000000000e+00
4.821500000000000000e+03 1.000000000000000000e+00
4.822500000000000000e+03 1.000000000000000000e+00
4.823500000000000000e+03 1.000000000000000000e+00
4.824500000000000000e+03 1.000000000000000000e+00
4.825500000000000000e+03 1.000000000000000000e+00
4.826500000000000000e+03 1.000000000000000000e+00
4.827500000000000000e+03 1.000000000000000000e+00
4.828500000000000000e+03 1.000000000000000000e+00
4.829500000000000000e+03 1.000000000000000000e+00
4.830500000000000000e+03 1.000000000000000000e+00
4.831500000000000000e+03 1.000000000000000000e+00
4.832500000000000000e+03 1.000000000000000000e+00
4.833500000000000000e+03 1.000000000000000000e+00
4.834500000000000000e+03 1.000000000000000000e+00
4.835500000000000000e+03 1.000000000000000000e+00
4.836500000000000000e+03 1.000000000000000000e+00
4.837500000000000000e+03 1.000000000000000000e+00
4.838500000000000000e+03 1.000000000000000000e+00
4.839500000000000000e+03 1.000000000000000000e+00
4.840500000000000000e+03 1.000000000000000000e+00
4.841500000000000000e+03 1.000000000000000000e+00
4.842500000000000000e+03 1.000000000000000000e+00
4.843500000000000000e+03 1.000000000000000000e+00
4.844500000000000000e+03 1.000000000000000000e+00
4.845500000000000000e+03 1.000000000000000000e+00
4.846500000000000000e+03 1.000000000000000000e+00
4.847500000000000000e+03 1.000000000000000000e+00
4.848500000000000000e+03 1.000000000000000000e+00
4.849500000000000000e+03 1.000000000000000000e+00
4.850500000000000000e+03 1.000000000000000000e+00
4.851500000000000000e+03 1.000000000000000000e+00
4.852500000000000000e+03 1.000000000000000000e+00
4.853500000000000000e+03 1.000000000000000000e+00
4.854500000000000000e+03 1.000000000000000000e+00
4.855500000000000000e+03 1.000000000000000000e+00
4.856500000000000000e+03 1.000000000000000000e+00
4.857500000000000000e+03 1.000000000000000000e+00
4.858500000000000000e+03 1.000000000000000000e+00
4.859500000000000000e+03 1.000000000000000000e+00
4.860500000000000000e+03 1.000000000000000000e+00
4.861500000000000000e+03 1.000000000000000000e+00
4.862500000000000000e+03 1.000000000000000000e+00
4.863500000000000000e+03 1.000000000000000000e+00
4.864500000000000000e+03 1.000000000000000000e+00
4.865500000000000000e+03 1.000000000000000000e+00
4.866500000000000000e+03 1.000000000000000000e+00
4.867500000000000000e+03 1.000000000000000000e+00
4.868500000000000000e+03 1.000000000000000000e+00
4.869500000000000000e+03 1.000000000000000000e+00
4.870500000000000000e+03 1.000000000000000000e+00
4.871500000000000000e+03 1.000000000000000000e+00
4.872500000000000000e+03 1.000000000000000000e+00
4.873500000000000000e+03 1.000000000000000000e+00
4.874500000000000000e+03 1.000000000000000000e+00
4.875500000000000000e+03 1.000000000000000000e+00
4.876500000000000000e+03 1.000000000000000000e+00
4.877500000000000000e+03 1.000000000000000000e+00
4.878500000000000000e+03 1.000000000000000000e+00
4.879500000000000000e+03 1.000000000000000000e+00
4.880500000000000000e+03 1.000000000000000000e+00
4.881500000000000000e+03 1.000000000000000000e+00
4.882500000000000000e+03 1.000000000000000000e+00
4.883500000000000000e+03 1.000000000000000000e+00
4.884500000000000000e+03 1.000000000000000000e+00
4.885500000000000000e+03 1.000000000000000000e+00
4.886500000000000000e+03 1.000000000000000000e+00
4.887500000000000000e+03 1.000000000000000000e+00
4.888500000000000000e+03 1.000000000000000000e+00
4.889500000000000000e+03 1.000000000000000000e+00
4.890500000000000000e+03 1.000000000000000000e+00
4.891500000000000000e+03 1.000000000000000000e+00
4.892500000000000000e+03 1.000000000000000000e+00
4.893500000000000000e+03 1.000000000000000000e+00
4.894500000000000000e+03 1.000000000000000000e+00
4.895500000000000000e+03 1.000000000000000000e+00
4.896500000000000000e+03 1.000000000000000000e+00
4.897500000000000000e+03 1.000000000000000000e+00
4.898500000000000000e+03 1.000000000000000000e+00
4.899500000000000000e+03 1.000000000000000000e+00
4.900500000000000000e+03 1.000000000000000000e+00
4.901500000000000000e+03 1.000000000000000000e+00
4.902500000000000000e+03 1.000000000000000000e+00
4.903500000000000000e+03 1.000000000000000000e+00
4.904500000000000000e+03 1.000000000000000000e+00
4.905500000000000000e+03 1.000000000000000000e+00
4.906500000000000000e+03 1.000000000000000000e+00
4.907500000000000000e+03 1.000000000000000000e+00
4.908500000000000000e+03 1.000000000000000000e+00
4.909500000000000000e+03 1.000000000000000000e+00
4.910500000000000000e+03 1.000000000000000000e+00
4.911500000000000000e+03 1.000000000000000000e+00
4.912500000000000000e+03 1.000000000000000000e+00
4.913500000000000000e+03 1.000000000000000000e+00
4.914500000000000000e+03 1.000000000000000000e+00
4.915500000000000000e+03 1.000000000000000000e+00
4.916500000000000000e+03 1.000000000000000000e+00
4.917500000000000000e+03 1.000000000000000000e+00
4.918500000000000000e+03 1.000000000000000000e+00
4.919500000000000000e+03 1.000000000000000000e+00
4.920500000000000000e+03 1.000000000000000000e+00
4.921500000000000000e+03 1.000000000000000000e+00
4.922500000000000000e+03 1.000000000000000000e+00
4.923500000000000000e+03 1.000000000000000000e+00
4.924500000000000000e+03 1.000000000000000000e+00
4.925500000000000000e+03 1.000000000000000000e+00
4.926500000000000000e+03 1.000000000000000000e+00
4.927500000000000000e+03 1.000000000000000000e+00
4.928500000000000000e+03 1.000000000000000000e+00
4.929500000000000000e+03 1.000000000000000000e+00
4.930500000000000000e+03 1.000000000000000000e+00
4.931500000000000000e+03 1.000000000000000000e+00
4.932500000000000000e+03 1.000000000000000000e+00
4.933500000000000000e+03 1.000000000000000000e+00
4.934500000000000000e+03 1.000000000000000000e+00
4.935500000000000000e+03 1.000000000000000000e+00
4.936500000000000000e+03 1.000000000000000000e+00
4.937500000000000000e+03 1.000000000000000000e+00
4.938500000000000000e+03 1.000000000000000000e+00
4.939500000000000000e+03 1.000000000000000000e+00
4.940500000000000000e+03 1.000000000000000000e+00
4.941500000000000000e+03 1.000000000000000000e+00
4.942500000000000000e+03 1.000000000000000000e+00
4.943500000000000000e+03 1.000000000000000000e+00
4.944500000000000000e+03 1.000000000000000000e+00
4.945500000000000000e+03 1.000000000000000000e+00
4.946500000000000000e+03 1.000000000000000000e+00
4.947500000000000000e+03 1.000000000000000000e+00
4.948500000000000000e+03 1.000000000000000000e+00
4.949500000000000000e+03 1.000000000000000000e+00
4.950500000000000000e+03 1.000000000000000000e+00
4.951500000000000000e+03 1.000000000000000000e+00
4.952500000000000000e+03 1.000000000000000000e+00
4.953500000000000000e+03 1.000000000000000000e+00
4.954500000000000000e+03 1.000000000000000000e+00
4.955500000000000000e+03 1.000000000000000000e+00
4.956500000000000000e+03 1.000000000000000000e+00
4.957500000000000000e+03 1.000000000000000000e+00
4.958500000000000000e+03 1.000000000000000000e+00
4.959500000000000000e+03 1.000000000000000000e+00
4.960500000000000000e+03 1.000000000000000000e+00
4.961500000000000000e+03 1.000000000000000000e+00
4.962500000000000000e+03 1.000000000000000000e+00
4.963500000000000000e+03 1.000000000000000000e+00
4.964500000000000000e+03 1.000000000000000000e+00
4.965500000000000000e+03 1.000000000000000000e+00
4.966500000000000000e+03 1.000000000000000000e+00
4.967500000000000000e+03 1.000000000000000000e+00
4.968500000000000000e+03 1.000000000000000000e+00
4.969500000000000000e+03 1.000000000000000000e+00
4.970500000000000000e+03 1.000000000000000000e+00
4.971500000000000000e+03 1.000000000000000000e+00
4.972500000000000000e+03 1.000000000000000000e+00
4.973500000000000000e+03 1.000000000000000000e+00
4.974500000000000000e+03 1.000000000000000000e+00
4.975500000000000000e+03 1.000000000000000000e+00
4.976500000000000000e+03 1.000000000000000000e+00
4.977500000000000000e+03 1.000000000000000000e+00
4.978500000000000000e+03 1.000000000000000000e+00
4.979500000000000000e+03 1.000000000000000000e+00
4.980500000000000000e+03 1.000000000000000000e+00
4.981500000000000000e+03 1.000000000000000000e+00
4.982500000000000000e+03 1.000000000000000000e+00
4.983500000000000000e+03 1.000000000000000000e+00
4.984500000000000000e+03 1.000000000000000000e+00
4.985500000000000000e+03 1.000000000000000000e+00
4.986500000000000000e+03 1.000000000000000000e+00
4.987500000000000000e+03 1.000000000000000000e+00
4.988500000000000000e+03 1.000000000000000000e+00
4.989500000000000000e+03 1.000000000000000000e+00
4.990500000000000000e+03 1.000000000000000000e+00
4.991500000000000000e+03 1.000000000000000000e+00
4.992500000000000000e+03 1.000000000000000000e+00
4.993500000000000000e+03 1.000000000000000000e+00
4.994500000000000000e+03 1.000000000000000000e+00
4.995500000000000000e+03 1.000000000000000000e+00
4.996500000000000000e+03 1.000000000000000000e+00
4.997500000000000000e+03 1.000000000000000000e+00
4.998500000000000000e+03 1.000000000000000000e+00
4.999500000000000000e+03 1.000000000000000000e+00
